area,department,month,total_spent,complaints_handled,avg_cost
Aundh,Animal Control,2024-05,101244,66,1534
Aundh,Animal Control,2024-06,71766,54,1329
Aundh,Animal Control,2024-07,150328,76,1978
Aundh,Animal Control,2024-08,69303,39,1777
Aundh,Animal Control,2024-09,133574,94,1421
Aundh,Animal Control,2024-10,67509,39,1731
Aundh,Animal Control,2024-11,79422,61,1302
Aundh,Animal Control,2024-12,130500,60,2175
Aundh,Construction Regulation Department,2024-01,11724,6,1954
Aundh,Construction Regulation Department,2024-02,25710,10,2571
Aundh,Construction Regulation Department,2024-03,9288,8,1161
Aundh,Construction Regulation Department,2024-04,91680,48,1910
Aundh,Construction Regulation Department,2024-05,198352,92,2156
Aundh,Construction Regulation Department,2024-06,18096,29,624
Aundh,Construction Regulation Department,2024-07,109005,43,2535
Aundh,Construction Regulation Department,2024-08,66657,51,1307
Aundh,Construction Regulation Department,2024-09,11476,19,604
Aundh,Construction Regulation Department,2024-10,201690,83,2430
Aundh,Construction Regulation Department,2024-11,13275,5,2655
Aundh,Construction Regulation Department,2024-12,122928,48,2561
Kondhwa,Sanitation Department,2024-01,128115,73,1755
Kondhwa,Sanitation Department,2024-02,10654,14,761
Kondhwa,Sanitation Department,2024-03,28840,20,1442
Kondhwa,Sanitation Department,2024-04,34629,21,1649
Kondhwa,Sanitation Department,2024-05,221589,87,2547
Kondhwa,Sanitation Department,2024-06,61072,44,1388
Kondhwa,Sanitation Department,2024-07,239604,82,2922
Kondhwa,Sanitation Department,2024-08,33074,23,1438
Kondhwa,Sanitation Department,2024-09,18528,8,2316
Kondhwa,Sanitation Department,2024-10,55704,24,2321
Kondhwa,Sanitation Department,2024-11,86310,30,2877
Kondhwa,Sanitation Department,2024-12,11715,5,2343
Kondhwa,Water Supply Department,2024-01,51150,25,2046
Kondhwa,Water Supply Department,2024-02,202951,79,2569
Kondhwa,Water Supply Department,2024-03,10764,13,828
Kondhwa,Water Supply Department,2024-04,41825,25,1673
Kondhwa,Water Supply Department,2024-05,83048,28,2966
Kondhwa,Water Supply Department,2024-06,73125,75,975
Kondhwa,Water Supply Department,2024-07,112210,49,2290
Kondhwa,Water Supply Department,2024-08,126005,55,2291
Kondhwa,Water Supply Department,2024-09,256466,98,2617
Kondhwa,Water Supply Department,2024-10,230461,77,2993
Kondhwa,Water Supply Department,2024-11,22760,40,569
Kondhwa,Water Supply Department,2024-12,128949,53,2433
Kondhwa,Electricity Board,2024-01,175500,65,2700
Kondhwa,Electricity Board,2024-02,55566,81,686
Kondhwa,Electricity Board,2024-03,102375,35,2925
Kondhwa,Electricity Board,2024-04,86862,31,2802
Kondhwa,Electricity Board,2024-05,24000,40,600
Kondhwa,Electricity Board,2024-06,86592,33,2624
Kondhwa,Electricity Board,2024-07,109631,37,2963
Kondhwa,Electricity Board,2024-08,147682,82,1801
Kondhwa,Electricity Board,2024-09,49896,54,924
Kondhwa,Electricity Board,2024-10,49488,48,1031
Kondhwa,Electricity Board,2024-11,26999,49,551
Kondhwa,Electricity Board,2024-12,60095,85,707
Kondhwa,Road Maintenance Department,2024-01,44088,44,1002
Kondhwa,Road Maintenance Department,2024-02,148580,92,1615
Kondhwa,Road Maintenance Department,2024-03,247250,86,2875
Kondhwa,Road Maintenance Department,2024-04,203721,89,2289
Kondhwa,Road Maintenance Department,2024-05,40684,14,2906
Kondhwa,Road Maintenance Department,2024-06,150156,97,1548
Kondhwa,Road Maintenance Department,2024-07,29575,25,1183
Kondhwa,Road Maintenance Department,2024-08,57096,26,2196
Kondhwa,Road Maintenance Department,2024-09,72352,56,1292
Kondhwa,Road Maintenance Department,2024-10,174240,99,1760
Kondhwa,Road Maintenance Department,2024-11,289200,100,2892
Kondhwa,Road Maintenance Department,2024-12,166376,56,2971
Kondhwa,Environmental Control,2024-01,80127,29,2763
Kondhwa,Environmental Control,2024-02,40608,27,1504
Kondhwa,Environmental Control,2024-03,79200,40,1980
Kondhwa,Environmental Control,2024-04,199600,100,1996
Kondhwa,Environmental Control,2024-05,42640,16,2665
Kondhwa,Environmental Control,2024-06,187390,70,2677
Kondhwa,Environmental Control,2024-07,274436,92,2983
Kondhwa,Environmental Control,2024-08,134145,45,2981
Kondhwa,Environmental Control,2024-09,264288,96,2753
Kondhwa,Environmental Control,2024-10,174262,89,1958
Kondhwa,Environmental Control,2024-11,175808,82,2144
Kondhwa,Environmental Control,2024-12,32396,13,2492
Kondhwa,Traffic Police,2024-01,43848,56,783
Kondhwa,Traffic Police,2024-02,188734,91,2074
Kondhwa,Traffic Police,2024-03,29580,51,580
Kondhwa,Traffic Police,2024-04,15763,11,1433
Kondhwa,Traffic Police,2024-05,288783,99,2917
Kondhwa,Traffic Police,2024-06,216468,84,2577
Kondhwa,Traffic Police,2024-07,71022,57,1246
Kondhwa,Traffic Police,2024-08,151016,86,1756
Kondhwa,Traffic Police,2024-09,29824,32,932
Kondhwa,Traffic Police,2024-10,49368,24,2057
Kondhwa,Traffic Police,2024-11,82944,72,1152
Kondhwa,Traffic Police,2024-12,169464,92,1842
Kondhwa,Noise Regulation Department,2024-01,9525,15,635
Kondhwa,Noise Regulation Department,2024-02,257940,90,2866
Kondhwa,Noise Regulation Department,2024-03,45675,35,1305
Kondhwa,Noise Regulation Department,2024-04,132000,66,2000
Kondhwa,Noise Regulation Department,2024-05,54312,93,584
Kondhwa,Noise Regulation Department,2024-06,247190,95,2602
Kondhwa,Noise Regulation Department,2024-07,179792,68,2644
Kondhwa,Noise Regulation Department,2024-08,79356,68,1167
Kondhwa,Noise Regulation Department,2024-09,52104,24,2171
Kondhwa,Noise Regulation Department,2024-10,79750,58,1375
Kondhwa,Noise Regulation Department,2024-11,20412,7,2916
Kondhwa,Noise Regulation Department,2024-12,148470,70,2121
Kondhwa,Tree Plantation Authority,2024-01,9548,14,682
Kondhwa,Tree Plantation Authority,2024-02,56430,66,855
Kondhwa,Tree Plantation Authority,2024-03,24052,28,859
Kondhwa,Tree Plantation Authority,2024-04,129930,61,2130
Kondhwa,Tree Plantation Authority,2024-05,99499,73,1363
Kondhwa,Tree Plantation Authority,2024-06,62265,35,1779
Kondhwa,Tree Plantation Authority,2024-07,37905,21,1805
Kondhwa,Tree Plantation Authority,2024-08,146974,86,1709
Kondhwa,Tree Plantation Authority,2024-09,120224,52,2312
Kondhwa,Tree Plantation Authority,2024-10,7950,10,795
Kondhwa,Tree Plantation Authority,2024-11,6578,11,598
Kondhwa,Tree Plantation Authority,2024-12,128020,74,1730
Kondhwa,Animal Control,2024-01,140679,49,2871
Kondhwa,Animal Control,2024-02,68634,31,2214
Kondhwa,Animal Control,2024-03,64302,42,1531
Kondhwa,Animal Control,2024-04,100921,43,2347
Kondhwa,Animal Control,2024-05,19662,29,678
Kondhwa,Animal Control,2024-06,223924,89,2516
Kondhwa,Animal Control,2024-07,230838,79,2922
Kondhwa,Animal Control,2024-08,125537,47,2671
Kondhwa,Animal Control,2024-09,116986,58,2017
Kondhwa,Animal Control,2024-10,3310,5,662
Kondhwa,Animal Control,2024-11,16950,30,565
Kondhwa,Animal Control,2024-12,202708,68,2981
Kondhwa,Construction Regulation Department,2024-01,90948,52,1749
Kondhwa,Construction Regulation Department,2024-02,16184,17,952
Kondhwa,Construction Regulation Department,2024-03,36108,34,1062
Kondhwa,Construction Regulation Department,2024-04,49980,85,588
Kondhwa,Construction Regulation Department,2024-05,78144,33,2368
Kondhwa,Construction Regulation Department,2024-06,232744,94,2476
Kondhwa,Construction Regulation Department,2024-07,29656,44,674
Kondhwa,Construction Regulation Department,2024-08,88322,86,1027
Kondhwa,Construction Regulation Department,2024-09,69227,37,1871
Kondhwa,Construction Regulation Department,2024-10,18733,13,1441
Kondhwa,Construction Regulation Department,2024-11,176824,62,2852
Kondhwa,Construction Regulation Department,2024-12,61516,91,676
Sinhagad Road,Sanitation Department,2024-01,40326,26,1551
Sinhagad Road,Sanitation Department,2024-02,32846,11,2986
Sinhagad Road,Sanitation Department,2024-03,36162,21,1722
Sinhagad Road,Sanitation Department,2024-04,59007,51,1157
Sinhagad Road,Sanitation Department,2024-05,118657,77,1541
Sinhagad Road,Sanitation Department,2024-06,125367,87,1441
Sinhagad Road,Sanitation Department,2024-07,121431,51,2381
Sinhagad Road,Sanitation Department,2024-08,63806,61,1046
Sinhagad Road,Sanitation Department,2024-09,48768,48,1016
Sinhagad Road,Sanitation Department,2024-10,32080,16,2005
Sinhagad Road,Sanitation Department,2024-11,189544,86,2204
Sinhagad Road,Sanitation Department,2024-12,104325,39,2675
Sinhagad Road,Water Supply Department,2024-01,127968,43,2976
Sinhagad Road,Water Supply Department,2024-02,251163,99,2537
Sinhagad Road,Water Supply Department,2024-03,211167,79,2673
Sinhagad Road,Water Supply Department,2024-04,39345,43,915
Sinhagad Road,Water Supply Department,2024-05,137775,55,2505
Sinhagad Road,Water Supply Department,2024-06,114345,45,2541
Sinhagad Road,Water Supply Department,2024-07,286656,96,2986
Sinhagad Road,Water Supply Department,2024-08,36601,17,2153
Sinhagad Road,Water Supply Department,2024-09,104928,48,2186
Sinhagad Road,Water Supply Department,2024-10,41175,15,2745
Sinhagad Road,Water Supply Department,2024-11,73780,85,868
Sinhagad Road,Water Supply Department,2024-12,139216,77,1808
Sinhagad Road,Electricity Board,2024-01,215667,93,2319
Sinhagad Road,Electricity Board,2024-02,36540,14,2610
Sinhagad Road,Electricity Board,2024-03,18524,22,842
Sinhagad Road,Electricity Board,2024-04,241836,84,2879
Sinhagad Road,Electricity Board,2024-05,18510,30,617
Sinhagad Road,Electricity Board,2024-06,68094,54,1261
Sinhagad Road,Electricity Board,2024-07,67230,81,830
Sinhagad Road,Electricity Board,2024-08,182925,75,2439
Sinhagad Road,Electricity Board,2024-09,51832,31,1672
Sinhagad Road,Electricity Board,2024-10,81100,100,811
Sinhagad Road,Electricity Board,2024-11,193324,68,2843
Sinhagad Road,Electricity Board,2024-12,69795,27,2585
Sinhagad Road,Road Maintenance Department,2024-01,73280,64,1145
Sinhagad Road,Road Maintenance Department,2024-02,138420,60,2307
Sinhagad Road,Road Maintenance Department,2024-03,66139,59,1121
Sinhagad Road,Road Maintenance Department,2024-04,35122,17,2066
Sinhagad Road,Road Maintenance Department,2024-05,106860,78,1370
Sinhagad Road,Road Maintenance Department,2024-06,202510,77,2630
Sinhagad Road,Road Maintenance Department,2024-07,91520,80,1144
Sinhagad Road,Road Maintenance Department,2024-08,208110,70,2973
Sinhagad Road,Road Maintenance Department,2024-09,85470,77,1110
Sinhagad Road,Road Maintenance Department,2024-10,229500,90,2550
Sinhagad Road,Road Maintenance Department,2024-11,46669,59,791
Sinhagad Road,Road Maintenance Department,2024-12,195035,95,2053
Sinhagad Road,Environmental Control,2024-01,148657,61,2437
Sinhagad Road,Environmental Control,2024-02,158916,68,2337
Sinhagad Road,Environmental Control,2024-03,48465,27,1795
Sinhagad Road,Environmental Control,2024-04,81856,64,1279
Sinhagad Road,Environmental Control,2024-05,110346,53,2082
Sinhagad Road,Environmental Control,2024-06,151715,95,1597
Sinhagad Road,Environmental Control,2024-07,76228,68,1121
Sinhagad Road,Environmental Control,2024-08,41580,27,1540
Sinhagad Road,Environmental Control,2024-09,227465,97,2345
Sinhagad Road,Environmental Control,2024-10,44640,45,992
Sinhagad Road,Environmental Control,2024-11,100405,43,2335
Sinhagad Road,Environmental Control,2024-12,174060,60,2901
Sinhagad Road,Traffic Police,2024-01,42775,29,1475
Sinhagad Road,Traffic Police,2024-02,44550,55,810
Sinhagad Road,Traffic Police,2024-03,67388,68,991
Sinhagad Road,Traffic Police,2024-04,33966,17,1998
Sinhagad Road,Traffic Police,2024-05,92900,50,1858
Sinhagad Road,Traffic Police,2024-06,28083,37,759
Sinhagad Road,Traffic Police,2024-07,27716,13,2132
Sinhagad Road,Traffic Police,2024-08,101439,51,1989
Sinhagad Road,Traffic Police,2024-09,14440,19,760
Sinhagad Road,Traffic Police,2024-10,47790,45,1062
Sinhagad Road,Traffic Police,2024-11,31798,13,2446
Sinhagad Road,Traffic Police,2024-12,5960,10,596
Sinhagad Road,Noise Regulation Department,2024-01,81356,86,946
Sinhagad Road,Noise Regulation Department,2024-02,123652,76,1627
Sinhagad Road,Noise Regulation Department,2024-03,251168,94,2672
Sinhagad Road,Noise Regulation Department,2024-04,43701,21,2081
Sinhagad Road,Noise Regulation Department,2024-05,92796,74,1254
Sinhagad Road,Noise Regulation Department,2024-06,156695,77,2035
Sinhagad Road,Noise Regulation Department,2024-07,114114,66,1729
Sinhagad Road,Noise Regulation Department,2024-08,128064,58,2208
Sinhagad Road,Noise Regulation Department,2024-09,51755,55,941
Sinhagad Road,Noise Regulation Department,2024-10,197790,95,2082
Sinhagad Road,Noise Regulation Department,2024-11,172615,95,1817
Sinhagad Road,Noise Regulation Department,2024-12,183920,80,2299
Sinhagad Road,Tree Plantation Authority,2024-01,45216,48,942
Sinhagad Road,Tree Plantation Authority,2024-02,5795,5,1159
Sinhagad Road,Tree Plantation Authority,2024-03,51170,35,1462
Sinhagad Road,Tree Plantation Authority,2024-04,9335,5,1867
Sinhagad Road,Tree Plantation Authority,2024-05,62405,35,1783
Sinhagad Road,Tree Plantation Authority,2024-06,185988,66,2818
Sinhagad Road,Tree Plantation Authority,2024-07,50300,50,1006
Sinhagad Road,Tree Plantation Authority,2024-08,33033,13,2541
Sinhagad Road,Tree Plantation Authority,2024-09,205328,82,2504
Sinhagad Road,Tree Plantation Authority,2024-10,229476,78,2942
Sinhagad Road,Tree Plantation Authority,2024-11,57288,62,924
Sinhagad Road,Tree Plantation Authority,2024-12,25515,9,2835
Sinhagad Road,Animal Control,2024-01,19467,9,2163
Sinhagad Road,Animal Control,2024-02,103275,45,2295
Sinhagad Road,Animal Control,2024-03,60960,40,1524
Sinhagad Road,Animal Control,2024-04,40800,40,1020
Sinhagad Road,Animal Control,2024-05,31348,17,1844
Sinhagad Road,Animal Control,2024-06,165184,89,1856
Sinhagad Road,Animal Control,2024-07,150528,96,1568
Sinhagad Road,Animal Control,2024-08,64158,74,867
Sinhagad Road,Animal Control,2024-09,107226,69,1554
Sinhagad Road,Animal Control,2024-10,33396,33,1012
Sinhagad Road,Animal Control,2024-11,131454,67,1962
Sinhagad Road,Animal Control,2024-12,50280,30,1676
Sinhagad Road,Construction Regulation Department,2024-01,94826,34,2789
Sinhagad Road,Construction Regulation Department,2024-02,10320,12,860
Sinhagad Road,Construction Regulation Department,2024-03,64218,33,1946
Sinhagad Road,Construction Regulation Department,2024-04,119214,74,1611
Sinhagad Road,Construction Regulation Department,2024-05,87406,58,1507
Sinhagad Road,Construction Regulation Department,2024-06,12762,18,709
Sinhagad Road,Construction Regulation Department,2024-07,125970,85,1482
Sinhagad Road,Construction Regulation Department,2024-08,74640,30,2488
Sinhagad Road,Construction Regulation Department,2024-09,24336,26,936
Sinhagad Road,Construction Regulation Department,2024-10,240744,84,2866
Sinhagad Road,Construction Regulation Department,2024-11,28386,19,1494
Sinhagad Road,Construction Regulation Department,2024-12,15386,14,1099
Pimpri,Sanitation Department,2024-01,83610,45,1858
Pimpri,Sanitation Department,2024-02,17025,15,1135
Pimpri,Sanitation Department,2024-03,68069,43,1583
Pimpri,Sanitation Department,2024-04,59328,48,1236
Pimpri,Sanitation Department,2024-05,157052,79,1988
Pimpri,Sanitation Department,2024-06,66010,41,1610
Pimpri,Sanitation Department,2024-07,197167,71,2777
Pimpri,Sanitation Department,2024-08,53344,32,1667
Pimpri,Sanitation Department,2024-09,94990,46,2065
Pimpri,Sanitation Department,2024-10,20424,24,851
Pimpri,Sanitation Department,2024-11,144000,50,2880
Pimpri,Sanitation Department,2024-12,26144,16,1634
Pimpri,Water Supply Department,2024-01,27360,12,2280
Pimpri,Water Supply Department,2024-02,236000,80,2950
Pimpri,Water Supply Department,2024-03,93974,38,2473
Pimpri,Water Supply Department,2024-04,53376,96,556
Pimpri,Water Supply Department,2024-05,59846,46,1301
Pimpri,Water Supply Department,2024-06,260280,90,2892
Pimpri,Water Supply Department,2024-07,108682,49,2218
Pimpri,Water Supply Department,2024-08,171626,82,2093
Pimpri,Water Supply Department,2024-09,46207,49,943
Pimpri,Water Supply Department,2024-10,51750,69,750
Pimpri,Water Supply Department,2024-11,19390,7,2770
Pimpri,Water Supply Department,2024-12,91008,96,948
Pimpri,Electricity Board,2024-01,80817,79,1023
Pimpri,Electricity Board,2024-02,208101,71,2931
Pimpri,Electricity Board,2024-03,39061,53,737
Pimpri,Electricity Board,2024-04,42633,27,1579
Pimpri,Electricity Board,2024-05,115194,73,1578
Pimpri,Electricity Board,2024-06,55680,30,1856
Pimpri,Electricity Board,2024-07,92085,35,2631
Pimpri,Electricity Board,2024-08,64544,32,2017
Pimpri,Electricity Board,2024-09,19512,9,2168
Pimpri,Electricity Board,2024-10,68094,78,873
Pimpri,Electricity Board,2024-11,96980,65,1492
Pimpri,Electricity Board,2024-12,121690,43,2830
Pimpri,Road Maintenance Department,2024-01,84801,69,1229
Pimpri,Road Maintenance Department,2024-02,146445,65,2253
Pimpri,Road Maintenance Department,2024-03,38808,18,2156
Pimpri,Road Maintenance Department,2024-04,99134,97,1022
Pimpri,Road Maintenance Department,2024-05,151368,84,1802
Pimpri,Road Maintenance Department,2024-06,136880,58,2360
Pimpri,Road Maintenance Department,2024-07,49247,37,1331
Pimpri,Road Maintenance Department,2024-08,86506,74,1169
Pimpri,Road Maintenance Department,2024-09,55530,90,617
Pimpri,Road Maintenance Department,2024-10,260256,96,2711
Pimpri,Road Maintenance Department,2024-11,191896,83,2312
Pimpri,Road Maintenance Department,2024-12,163676,68,2407
