area,department,month,total_spent,complaints_handled,avg_cost
Baner,Environmental Protection Department,2024-08,15708,6,2618
Baner,Environmental Protection Department,2024-09,12888,24,537
Baner,Environmental Protection Department,2024-10,180318,82,2199
Baner,Environmental Protection Department,2024-11,74120,34,2180
Baner,Environmental Protection Department,2024-12,54648,44,1242
Baner,Urban Forestry and Landscaping Department,2024-01,86835,35,2481
Baner,Urban Forestry and Landscaping Department,2024-02,123265,89,1385
Baner,Urban Forestry and Landscaping Department,2024-03,98580,53,1860
Baner,Urban Forestry and Landscaping Department,2024-04,25179,21,1199
Baner,Urban Forestry and Landscaping Department,2024-05,32205,15,2147
Baner,Urban Forestry and Landscaping Department,2024-06,24210,18,1345
Baner,Urban Forestry and Landscaping Department,2024-07,127750,73,1750
Baner,Urban Forestry and Landscaping Department,2024-08,120900,52,2325
Baner,Urban Forestry and Landscaping Department,2024-09,139860,60,2331
Baner,Urban Forestry and Landscaping Department,2024-10,23400,26,900
Baner,Urban Forestry and Landscaping Department,2024-11,181056,96,1886
Baner,Urban Forestry and Landscaping Department,2024-12,17120,8,2140
Baner,Animal Control and Welfare Department,2024-01,119784,69,1736
Baner,Animal Control and Welfare Department,2024-02,31914,54,591
Baner,Animal Control and Welfare Department,2024-03,242474,82,2957
Baner,Animal Control and Welfare Department,2024-04,69576,24,2899
Baner,Animal Control and Welfare Department,2024-05,121044,77,1572
Baner,Animal Control and Welfare Department,2024-06,14118,13,1086
Baner,Animal Control and Welfare Department,2024-07,126334,86,1469
Baner,Animal Control and Welfare Department,2024-08,67158,26,2583
Baner,Animal Control and Welfare Department,2024-09,22525,25,901
Baner,Animal Control and Welfare Department,2024-10,221942,83,2674
Baner,Animal Control and Welfare Department,2024-11,63544,94,676
Baner,Animal Control and Welfare Department,2024-12,43500,20,2175
Baner,Sewerage and Drainage Department,2024-01,87542,37,2366
Baner,Sewerage and Drainage Department,2024-02,58758,21,2798
Baner,Sewerage and Drainage Department,2024-03,133584,88,1518
Baner,Sewerage and Drainage Department,2024-04,7350,7,1050
Baner,Sewerage and Drainage Department,2024-05,24585,33,745
Baner,Sewerage and Drainage Department,2024-06,34808,19,1832
Baner,Sewerage and Drainage Department,2024-07,189715,95,1997
Baner,Sewerage and Drainage Department,2024-08,46480,70,664
Baner,Sewerage and Drainage Department,2024-09,44720,16,2795
Baner,Sewerage and Drainage Department,2024-10,57876,21,2756
Baner,Sewerage and Drainage Department,2024-11,178480,97,1840
Baner,Sewerage and Drainage Department,2024-12,40463,43,941
Aundh,Municipal Waste Management Department,2024-01,191466,66,2901
Aundh,Municipal Waste Management Department,2024-02,186144,96,1939
Aundh,Municipal Waste Management Department,2024-03,50403,53,951
Aundh,Municipal Waste Management Department,2024-04,117276,58,2022
Aundh,Municipal Waste Management Department,2024-05,33156,27,1228
Aundh,Municipal Waste Management Department,2024-06,93324,33,2828
Aundh,Municipal Waste Management Department,2024-07,110446,49,2254
Aundh,Municipal Waste Management Department,2024-08,27405,29,945
Aundh,Municipal Waste Management Department,2024-09,34620,15,2308
Aundh,Municipal Waste Management Department,2024-10,7215,5,1443
Aundh,Municipal Waste Management Department,2024-11,67788,63,1076
Aundh,Municipal Waste Management Department,2024-12,52704,18,2928
Aundh,Water Supply and Sanitation Department,2024-01,50922,54,943
Aundh,Water Supply and Sanitation Department,2024-02,67550,25,2702
Aundh,Water Supply and Sanitation Department,2024-03,54990,78,705
Aundh,Water Supply and Sanitation Department,2024-04,167104,64,2611
Aundh,Water Supply and Sanitation Department,2024-05,147975,75,1973
Aundh,Water Supply and Sanitation Department,2024-06,153672,76,2022
Aundh,Water Supply and Sanitation Department,2024-07,146705,61,2405
Aundh,Water Supply and Sanitation Department,2024-08,54868,44,1247
Aundh,Water Supply and Sanitation Department,2024-09,7980,7,1140
Aundh,Water Supply and Sanitation Department,2024-10,77050,46,1675
Aundh,Water Supply and Sanitation Department,2024-11,121290,78,1555
Aundh,Water Supply and Sanitation Department,2024-12,35014,61,574
Aundh,Electricity Distribution Department,2024-01,51887,89,583
Aundh,Electricity Distribution Department,2024-02,124526,58,2147
Aundh,Electricity Distribution Department,2024-03,207483,97,2139
Aundh,Electricity Distribution Department,2024-04,105504,42,2512
Aundh,Electricity Distribution Department,2024-05,255697,89,2873
Aundh,Electricity Distribution Department,2024-06,3190,5,638
Aundh,Electricity Distribution Department,2024-07,188991,83,2277
Aundh,Electricity Distribution Department,2024-08,40220,20,2011
Aundh,Electricity Distribution Department,2024-09,57888,67,864
Aundh,Electricity Distribution Department,2024-10,45312,48,944
Aundh,Electricity Distribution Department,2024-11,110630,37,2990
Aundh,Electricity Distribution Department,2024-12,22231,11,2021
Aundh,Public Works Department,2024-01,82048,32,2564
Aundh,Public Works Department,2024-02,218960,92,2380
Aundh,Public Works Department,2024-03,75474,42,1797
Aundh,Public Works Department,2024-04,30856,38,812
Aundh,Public Works Department,2024-05,151085,67,2255
Aundh,Public Works Department,2024-06,58784,32,1837
Aundh,Public Works Department,2024-07,156712,76,2062
Aundh,Public Works Department,2024-08,91035,63,1445
Aundh,Public Works Department,2024-09,8640,15,576
Aundh,Public Works Department,2024-10,125001,57,2193
Aundh,Public Works Department,2024-11,138312,68,2034
Aundh,Public Works Department,2024-12,170017,73,2329
Aundh,Environmental Protection Department,2024-01,55380,78,710
Aundh,Environmental Protection Department,2024-02,60928,32,1904
Aundh,Environmental Protection Department,2024-03,66176,44,1504
Aundh,Environmental Protection Department,2024-04,89400,50,1788
Aundh,Environmental Protection Department,2024-05,60648,57,1064
Aundh,Environmental Protection Department,2024-06,71145,27,2635
Aundh,Environmental Protection Department,2024-07,74624,44,1696
Aundh,Environmental Protection Department,2024-08,30039,57,527
Aundh,Environmental Protection Department,2024-09,125796,66,1906
Aundh,Environmental Protection Department,2024-10,47056,34,1384
Aundh,Environmental Protection Department,2024-11,24541,11,2231
Aundh,Environmental Protection Department,2024-12,31760,40,794
Aundh,Traffic and Transportation Department,2024-01,82950,50,1659
Aundh,Traffic and Transportation Department,2024-02,29400,30,980
Aundh,Traffic and Transportation Department,2024-03,115515,85,1359
Aundh,Traffic and Transportation Department,2024-04,76320,32,2385
Aundh,Traffic and Transportation Department,2024-05,63175,35,1805
Aundh,Traffic and Transportation Department,2024-06,143940,60,2399
Aundh,Traffic and Transportation Department,2024-07,106695,45,2371
Aundh,Traffic and Transportation Department,2024-08,220320,80,2754
Aundh,Traffic and Transportation Department,2024-09,69300,75,924
Aundh,Traffic and Transportation Department,2024-10,95974,94,1021
Aundh,Traffic and Transportation Department,2024-11,80808,37,2184
Aundh,Traffic and Transportation Department,2024-12,97150,67,1450
Aundh,Environmental Protection Department,2024-01,132675,61,2175
Aundh,Environmental Protection Department,2024-02,81252,74,1098
Aundh,Environmental Protection Department,2024-03,135730,49,2770
Aundh,Environmental Protection Department,2024-04,103526,37,2798
Aundh,Environmental Protection Department,2024-05,34999,31,1129
Aundh,Environmental Protection Department,2024-06,50424,66,764
Aundh,Environmental Protection Department,2024-07,112132,68,1649
Aundh,Environmental Protection Department,2024-08,277046,98,2827
Aundh,Environmental Protection Department,2024-09,136400,50,2728
Aundh,Environmental Protection Department,2024-10,52290,63,830
Aundh,Environmental Protection Department,2024-11,13065,13,1005
Aundh,Environmental Protection Department,2024-12,42945,21,2045
Aundh,Urban Forestry and Landscaping Department,2024-01,32164,11,2924
Aundh,Urban Forestry and Landscaping Department,2024-02,285024,96,2969
Aundh,Urban Forestry and Landscaping Department,2024-03,24570,18,1365
Aundh,Urban Forestry and Landscaping Department,2024-04,8125,13,625
Aundh,Urban Forestry and Landscaping Department,2024-05,23868,26,918
Aundh,Urban Forestry and Landscaping Department,2024-06,47264,32,1477
Aundh,Urban Forestry and Landscaping Department,2024-07,81354,42,1937
Aundh,Urban Forestry and Landscaping Department,2024-08,53965,43,1255
Aundh,Urban Forestry and Landscaping Department,2024-09,26250,50,525
Aundh,Urban Forestry and Landscaping Department,2024-10,14360,5,2872
Aundh,Urban Forestry and Landscaping Department,2024-11,80997,57,1421
Aundh,Urban Forestry and Landscaping Department,2024-12,60352,23,2624
Aundh,Animal Control and Welfare Department,2024-01,16835,7,2405
Aundh,Animal Control and Welfare Department,2024-02,49266,51,966
Aundh,Animal Control and Welfare Department,2024-03,76401,39,1959
Aundh,Animal Control and Welfare Department,2024-04,27148,44,617
Aundh,Animal Control and Welfare Department,2024-05,101244,66,1534
Aundh,Animal Control and Welfare Department,2024-06,71766,54,1329
Aundh,Animal Control and Welfare Department,2024-07,150328,76,1978
Aundh,Animal Control and Welfare Department,2024-08,69303,39,1777
Aundh,Animal Control and Welfare Department,2024-09,133574,94,1421
Aundh,Animal Control and Welfare Department,2024-10,67509,39,1731
Aundh,Animal Control and Welfare Department,2024-11,79422,61,1302
Aundh,Animal Control and Welfare Department,2024-12,130500,60,2175
Aundh,Sewerage and Drainage Department,2024-01,11724,6,1954
Aundh,Sewerage and Drainage Department,2024-02,25710,10,2571
Aundh,Sewerage and Drainage Department,2024-03,9288,8,1161
Aundh,Sewerage and Drainage Department,2024-04,91680,48,1910
Aundh,Sewerage and Drainage Department,2024-05,198352,92,2156
Aundh,Sewerage and Drainage Department,2024-06,18096,29,624
Aundh,Sewerage and Drainage Department,2024-07,109005,43,2535
Aundh,Sewerage and Drainage Department,2024-08,66657,51,1307
Aundh,Sewerage and Drainage Department,2024-09,11476,19,604
Aundh,Sewerage and Drainage Department,2024-10,201690,83,2430
Aundh,Sewerage and Drainage Department,2024-11,13275,5,2655
Aundh,Sewerage and Drainage Department,2024-12,122928,48,2561
Kondhwa,Municipal Waste Management Department,2024-01,128115,73,1755
Kondhwa,Municipal Waste Management Department,2024-02,10654,14,761
Kondhwa,Municipal Waste Management Department,2024-03,28840,20,1442
Kondhwa,Municipal Waste Management Department,2024-04,34629,21,1649
Kondhwa,Municipal Waste Management Department,2024-05,221589,87,2547
Kondhwa,Municipal Waste Management Department,2024-06,61072,44,1388
Kondhwa,Municipal Waste Management Department,2024-07,239604,82,2922
Kondhwa,Municipal Waste Management Department,2024-08,33074,23,1438
Kondhwa,Municipal Waste Management Department,2024-09,18528,8,2316
Kondhwa,Municipal Waste Management Department,2024-10,55704,24,2321
Kondhwa,Municipal Waste Management Department,2024-11,86310,30,2877
Kondhwa,Municipal Waste Management Department,2024-12,11715,5,2343
Kondhwa,Water Supply and Sanitation Department,2024-01,51150,25,2046
Kondhwa,Water Supply and Sanitation Department,2024-02,202951,79,2569
Kondhwa,Water Supply and Sanitation Department,2024-03,10764,13,828
Kondhwa,Water Supply and Sanitation Department,2024-04,41825,25,1673
Kondhwa,Water Supply and Sanitation Department,2024-05,83048,28,2966
Kondhwa,Water Supply and Sanitation Department,2024-06,73125,75,975
Kondhwa,Water Supply and Sanitation Department,2024-07,112210,49,2290
Kondhwa,Water Supply and Sanitation Department,2024-08,126005,55,2291
Kondhwa,Water Supply and Sanitation Department,2024-09,256466,98,2617
Kondhwa,Water Supply and Sanitation Department,2024-10,230461,77,2993
Kondhwa,Water Supply and Sanitation Department,2024-11,22760,40,569
Kondhwa,Water Supply and Sanitation Department,2024-12,128949,53,2433
Kondhwa,Electricity Distribution Department,2024-01,175500,65,2700
Kondhwa,Electricity Distribution Department,2024-02,55566,81,686
Kondhwa,Electricity Distribution Department,2024-03,102375,35,2925
Kondhwa,Electricity Distribution Department,2024-04,86862,31,2802
Kondhwa,Electricity Distribution Department,2024-05,24000,40,600
Kondhwa,Electricity Distribution Department,2024-06,86592,33,2624
Kondhwa,Electricity Distribution Department,2024-07,109631,37,2963
Kondhwa,Electricity Distribution Department,2024-08,147682,82,1801
Kondhwa,Electricity Distribution Department,2024-09,49896,54,924
Kondhwa,Electricity Distribution Department,2024-10,49488,48,1031
Kondhwa,Electricity Distribution Department,2024-11,26999,49,551
Kondhwa,Electricity Distribution Department,2024-12,60095,85,707
Kondhwa,Public Works Department,2024-01,44088,44,1002
Kondhwa,Public Works Department,2024-02,148580,92,1615
Kondhwa,Public Works Department,2024-03,247250,86,2875
Kondhwa,Public Works Department,2024-04,203721,89,2289
Kondhwa,Public Works Department,2024-05,40684,14,2906
Kondhwa,Public Works Department,2024-06,150156,97,1548
Kondhwa,Public Works Department,2024-07,29575,25,1183
Kondhwa,Public Works Department,2024-08,57096,26,2196
Kondhwa,Public Works Department,2024-09,72352,56,1292
Kondhwa,Public Works Department,2024-10,174240,99,1760
Kondhwa,Public Works Department,2024-11,289200,100,2892
Kondhwa,Public Works Department,2024-12,166376,56,2971
Kondhwa,Environmental Protection Department,2024-01,80127,29,2763
Kondhwa,Environmental Protection Department,2024-02,40608,27,1504
Kondhwa,Environmental Protection Department,2024-03,79200,40,1980
Kondhwa,Environmental Protection Department,2024-04,199600,100,1996
Kondhwa,Environmental Protection Department,2024-05,42640,16,2665
Kondhwa,Environmental Protection Department,2024-06,187390,70,2677
Kondhwa,Environmental Protection Department,2024-07,274436,92,2983
Kondhwa,Environmental Protection Department,2024-08,134145,45,2981
Kondhwa,Environmental Protection Department,2024-09,264288,96,2753
Kondhwa,Environmental Protection Department,2024-10,174262,89,1958
