area,department,month,total_spent,complaints_handled,avg_cost,performance,performance_percentage
Kharadi,Electricity Distribution Department,Mar-24,21630,30,721,Good,0.13869625520110956
Kharadi,Electricity Distribution Department,Apr-24,66608,46,1448,Good,0.06906077348066297
Kharadi,Electricity Distribution Department,May-24,167705,85,1973,Bad,0.05068423720223011
Kharadi,Electricity Distribution Department,Jun-24,50274,38,1323,Good,0.07558578987150416
Kharadi,Electricity Distribution Department,Jul-24,54032,22,2456,Good,0.04071661237785017
Kharadi,Electricity Distribution Department,Aug-24,116698,74,1577,Bad,0.06341154090044387
Kharadi,Electricity Distribution Department,Sep-24,68496,24,2854,Good,0.0350385423966363
Kharadi,Electricity Distribution Department,Oct-24,9006,6,1501,Good,0.06662225183211193
Kharadi,Electricity Distribution Department,Nov-24,55323,81,683,Bad,0.14641288433382138
Kharadi,Electricity Distribution Department,Dec-24,122460,60,2041,Bad,0.04899559039686428
Kharadi,Public Works Department,Jan-24,5522,11,502,Good,0.199203187250996
Kharadi,Public Works Department,Feb-24,18488,8,2311,Good,0.043271311120726956
Kharadi,Public Works Department,Mar-24,161376,82,1968,Bad,0.05081300813008131
Kharadi,Public Works Department,Apr-24,168640,85,1984,Bad,0.05040322580645161
Kharadi,Public Works Department,May-24,47817,27,1771,Good,0.0564652738565782
Kharadi,Public Works Department,Jun-24,34498,47,734,Good,0.13623978201634876
Kharadi,Public Works Department,Jul-24,232176,84,2764,Bad,0.0361794500723589
Kharadi,Public Works Department,Aug-24,88040,62,1420,Bad,0.07042253521126761
Kharadi,Public Works Department,Sep-24,125885,85,1481,Bad,0.0675219446320054
Kharadi,Public Works Department,Oct-24,9955,5,1991,Good,0.05022601707684581
Kharadi,Public Works Department,Nov-24,297300,100,2973,Bad,0.03363605785401951
Kharadi,Public Works Department,Dec-24,114171,57,2003,Bad,0.04992511233150275
Kharadi,Environmental Protection Department,Jan-24,99072,48,2064,Good,0.04844961240310078
Kharadi,Environmental Protection Department,Feb-24,45333,27,1679,Good,0.05955926146515784
Kharadi,Environmental Protection Department,Mar-24,7176,6,1196,Good,0.08361204013377926
Kharadi,Environmental Protection Department,Apr-24,91755,45,2039,Good,0.04904364884747425
Kharadi,Environmental Protection Department,May-24,56524,52,1087,Bad,0.09199632014719411
Kharadi,Environmental Protection Department,Jun-24,69615,85,819,Bad,0.1221001221001221
Kharadi,Environmental Protection Department,Jul-24,125840,52,2420,Bad,0.04132231404958678
Kharadi,Environmental Protection Department,Aug-24,103884,66,1574,Bad,0.06353240152477764
Kharadi,Environmental Protection Department,Sep-24,113367,69,1643,Bad,0.06086427267194157
Kharadi,Environmental Protection Department,Oct-24,88638,79,1122,Bad,0.08912655971479501
Kharadi,Environmental Protection Department,Nov-24,9027,9,1003,Good,0.09970089730807577
Kharadi,Environmental Protection Department,Dec-24,142662,62,2301,Bad,0.0434593654932638
Kharadi,Traffic and Transportation Department,Jan-24,64560,30,2152,Good,0.046468401486988845
Kharadi,Traffic and Transportation Department,Feb-24,30140,22,1370,Good,0.072992700729927
Kharadi,Traffic and Transportation Department,Mar-24,24810,10,2481,Good,0.04030632809351068
Kharadi,Traffic and Transportation Department,Apr-24,142848,96,1488,Bad,0.06720430107526883
Kharadi,Traffic and Transportation Department,May-24,142116,52,2733,Bad,0.03658982802780827
Kharadi,Traffic and Transportation Department,Jun-24,72819,31,2349,Good,0.04257130693912303
Kharadi,Traffic and Transportation Department,Jul-24,102973,89,1157,Bad,0.08643042350907519
Kharadi,Traffic and Transportation Department,Aug-24,202255,95,2129,Bad,0.046970408642555195
Kharadi,Traffic and Transportation Department,Sep-24,143200,100,1432,Bad,0.06983240223463687
Kharadi,Traffic and Transportation Department,Oct-24,28340,52,545,Bad,0.1834862385321101
Kharadi,Traffic and Transportation Department,Nov-24,154176,88,1752,Bad,0.05707762557077625
Kharadi,Traffic and Transportation Department,Dec-24,147735,63,2345,Bad,0.042643923240938165
Kharadi,Environmental Protection Department,Jan-24,15144,6,2524,Good,0.039619651347068144
Kharadi,Environmental Protection Department,Feb-24,27776,14,1984,Good,0.05040322580645161
Kharadi,Environmental Protection Department,Mar-24,155125,73,2125,Bad,0.047058823529411764
Kharadi,Environmental Protection Department,Apr-24,75654,54,1401,Bad,0.07137758743754462
Kharadi,Environmental Protection Department,May-24,69455,29,2395,Good,0.04175365344467641
Kharadi,Environmental Protection Department,Jun-24,35770,49,730,Good,0.136986301369863
Kharadi,Environmental Protection Department,Jul-24,25830,18,1435,Good,0.06968641114982578
Kharadi,Environmental Protection Department,Aug-24,85113,49,1737,Good,0.05757052389176742
Kharadi,Environmental Protection Department,Sep-24,220077,99,2223,Bad,0.0449842555105713
Kharadi,Environmental Protection Department,Oct-24,10560,11,960,Good,0.10416666666666667
Kharadi,Environmental Protection Department,Nov-24,29946,21,1426,Good,0.07012622720897616
Kharadi,Environmental Protection Department,Dec-24,51444,18,2858,Good,0.03498950314905528
Kharadi,Urban Forestry and Landscaping Department,Jan-24,15348,6,2558,Good,0.039093041438623924
Kharadi,Urban Forestry and Landscaping Department,Feb-24,70343,91,773,Bad,0.129366106080207
Kharadi,Urban Forestry and Landscaping Department,Mar-24,107166,53,2022,Bad,0.04945598417408506
Kharadi,Urban Forestry and Landscaping Department,Apr-24,145812,87,1676,Bad,0.05966587112171838
Kharadi,Urban Forestry and Landscaping Department,May-24,75905,95,799,Bad,0.1251564455569462
Kharadi,Urban Forestry and Landscaping Department,Jun-24,34104,14,2436,Good,0.041050903119868636
Kharadi,Urban Forestry and Landscaping Department,Jul-24,142296,84,1694,Bad,0.05903187721369539
Kharadi,Urban Forestry and Landscaping Department,Aug-24,41078,19,2162,Good,0.04625346901017577
Kharadi,Urban Forestry and Landscaping Department,Sep-24,116700,75,1556,Bad,0.06426735218508997
Kharadi,Urban Forestry and Landscaping Department,Oct-24,54696,43,1272,Good,0.07861635220125787
Kharadi,Urban Forestry and Landscaping Department,Nov-24,224796,78,2882,Bad,0.03469812630117974
Kharadi,Urban Forestry and Landscaping Department,Dec-24,89792,92,976,Bad,0.10245901639344263
Kharadi,Animal Control and Welfare Department,Jan-24,58110,26,2235,Good,0.0447427293064877
Kharadi,Animal Control and Welfare Department,Feb-24,162454,86,1889,Bad,0.05293806246691372
Kharadi,Animal Control and Welfare Department,Mar-24,89426,61,1466,Bad,0.06821282401091405
Kharadi,Animal Control and Welfare Department,Apr-24,15975,25,639,Good,0.1564945226917058
Kharadi,Animal Control and Welfare Department,May-24,45444,84,541,Bad,0.18484288354898337
Kharadi,Animal Control and Welfare Department,Jun-24,90402,78,1159,Bad,0.08628127696289906
Kharadi,Animal Control and Welfare Department,Jul-24,30856,14,2204,Good,0.045372050816696916
Kharadi,Animal Control and Welfare Department,Aug-24,86950,47,1850,Good,0.05405405405405406
Kharadi,Animal Control and Welfare Department,Sep-24,8372,13,644,Good,0.15527950310559005
Kharadi,Animal Control and Welfare Department,Oct-24,30822,11,2802,Good,0.03568879371877231
Kharadi,Animal Control and Welfare Department,Nov-24,41553,27,1539,Good,0.0649772579597141
Kharadi,Animal Control and Welfare Department,Dec-24,64130,22,2915,Good,0.03430531732418524
Kharadi,Sewerage and Drainage Department,Jan-24,93610,37,2530,Good,0.039525691699604744
Kharadi,Sewerage and Drainage Department,Feb-24,21054,33,638,Good,0.1567398119122257
Kharadi,Sewerage and Drainage Department,Mar-24,8435,5,1687,Good,0.05927682276229994
Kharadi,Sewerage and Drainage Department,Apr-24,123012,67,1836,Bad,0.054466230936819175
Kharadi,Sewerage and Drainage Department,May-24,72336,48,1507,Good,0.06635700066357
Kharadi,Sewerage and Drainage Department,Jun-24,74928,42,1784,Good,0.05605381165919283
Kharadi,Sewerage and Drainage Department,Jul-24,137560,76,1810,Bad,0.05524861878453039
Kharadi,Sewerage and Drainage Department,Aug-24,72324,82,882,Bad,0.11337868480725624
Kharadi,Sewerage and Drainage Department,Sep-24,167388,78,2146,Bad,0.046598322460391424
Kharadi,Sewerage and Drainage Department,Oct-24,35952,16,2247,Good,0.04450378282153983
Kharadi,Sewerage and Drainage Department,Nov-24,130107,93,1399,Bad,0.07147962830593281
Kharadi,Sewerage and Drainage Department,Dec-24,124700,58,2150,Bad,0.046511627906976744
Baner,Municipal Waste Management Department,Jan-24,142130,61,2330,Bad,0.04291845493562232
Baner,Municipal Waste Management Department,Feb-24,41856,48,872,Good,0.11467889908256881
Baner,Municipal Waste Management Department,Mar-24,64944,82,792,Bad,0.12626262626262627
Baner,Municipal Waste Management Department,Apr-24,106165,85,1249,Bad,0.08006405124099279
Baner,Municipal Waste Management Department,May-24,19726,7,2818,Good,0.035486160397444996
Baner,Municipal Waste Management Department,Jun-24,161025,57,2825,Bad,0.035398230088495575
Baner,Municipal Waste Management Department,Jul-24,138968,58,2396,Bad,0.041736227045075125
Baner,Municipal Waste Management Department,Aug-24,208713,87,2399,Bad,0.041684035014589414
Baner,Municipal Waste Management Department,Sep-24,199240,85,2344,Bad,0.042662116040955635
Baner,Municipal Waste Management Department,Oct-24,78053,89,877,Bad,0.11402508551881414
Baner,Municipal Waste Management Department,Nov-24,46110,29,1590,Good,0.06289308176100629
Baner,Municipal Waste Management Department,Dec-24,54726,21,2606,Good,0.03837298541826554
Baner,Water Supply and Sanitation Department,Jan-24,24928,41,608,Good,0.1644736842105263
Baner,Water Supply and Sanitation Department,Feb-24,98494,37,2662,Good,0.03756574004507889
Baner,Water Supply and Sanitation Department,Mar-24,157896,86,1836,Bad,0.054466230936819175
Baner,Water Supply and Sanitation Department,Apr-24,21099,13,1623,Good,0.06161429451632779
Baner,Water Supply and Sanitation Department,May-24,100224,48,2088,Good,0.047892720306513405
Baner,Water Supply and Sanitation Department,Jun-24,221949,91,2439,Bad,0.04100041000410004
Baner,Water Supply and Sanitation Department,Jul-24,171402,98,1749,Bad,0.05717552887364208
Baner,Water Supply and Sanitation Department,Aug-24,82434,66,1249,Bad,0.08006405124099279
Baner,Water Supply and Sanitation Department,Sep-24,117800,62,1900,Bad,0.05263157894736842
Baner,Water Supply and Sanitation Department,Oct-24,123951,79,1569,Bad,0.06373486297004462
Baner,Water Supply and Sanitation Department,Nov-24,34032,24,1418,Good,0.07052186177715092
Baner,Water Supply and Sanitation Department,Dec-24,90423,51,1773,Bad,0.05640157924421885
Baner,Electricity Distribution Department,Jan-24,160758,78,2061,Bad,0.048520135856380396
Baner,Electricity Distribution Department,Feb-24,260395,95,2741,Bad,0.036483035388544326
Baner,Electricity Distribution Department,Mar-24,54528,64,852,Bad,0.11737089201877934
Baner,Electricity Distribution Department,Apr-24,41924,47,892,Good,0.11210762331838565
Baner,Electricity Distribution Department,May-24,51810,55,942,Bad,0.10615711252653928
Baner,Electricity Distribution Department,Jun-24,118482,78,1519,Bad,0.06583278472679394
Baner,Electricity Distribution Department,Jul-24,210805,95,2219,Bad,0.04506534474988734
Baner,Electricity Distribution Department,Aug-24,184484,68,2713,Bad,0.036859565057132324
Baner,Electricity Distribution Department,Sep-24,266560,98,2720,Bad,0.03676470588235294
Baner,Electricity Distribution Department,Oct-24,31111,53,587,Bad,0.17035775127768313
Baner,Electricity Distribution Department,Nov-24,114664,44,2606,Good,0.03837298541826554
Baner,Electricity Distribution Department,Dec-24,23254,22,1057,Good,0.0946073793755913
Baner,Public Works Department,Jan-24,106020,36,2945,Good,0.03395585738539898
Baner,Public Works Department,Feb-24,62062,77,806,Bad,0.12406947890818859
Baner,Public Works Department,Mar-24,69420,60,1157,Bad,0.08643042350907519
Baner,Public Works Department,Apr-24,70644,42,1682,Good,0.05945303210463733
Baner,Public Works Department,May-24,160237,77,2081,Bad,0.04805382027871216
Baner,Public Works Department,Jun-24,6840,9,760,Good,0.13157894736842105
Baner,Public Works Department,Jul-24,221100,100,2211,Bad,0.045228403437358664
Baner,Public Works Department,Aug-24,89536,32,2798,Good,0.035739814152966405
Baner,Public Works Department,Sep-24,28992,24,1208,Good,0.08278145695364239
Baner,Public Works Department,Oct-24,93350,50,1867,Bad,0.05356186395286556
Baner,Public Works Department,Nov-24,107568,72,1494,Bad,0.06693440428380187
Baner,Public Works Department,Dec-24,168245,95,1771,Bad,0.0564652738565782
Baner,Environmental Protection Department,Jan-24,30264,12,2522,Good,0.03965107057890563
Baner,Environmental Protection Department,Feb-24,197432,92,2146,Bad,0.046598322460391424
Baner,Environmental Protection Department,Mar-24,36896,16,2306,Good,0.04336513443191674
Baner,Environmental Protection Department,Apr-24,12996,19,684,Good,0.14619883040935672
Baner,Environmental Protection Department,May-24,157872,69,2288,Bad,0.043706293706293704
Baner,Environmental Protection Department,Jun-24,116999,79,1481,Bad,0.0675219446320054
Baner,Environmental Protection Department,Jul-24,165462,69,2398,Bad,0.041701417848206836
Baner,Environmental Protection Department,Aug-24,51048,18,2836,Good,0.03526093088857546
Baner,Environmental Protection Department,Sep-24,81345,33,2465,Good,0.04056795131845842
Baner,Environmental Protection Department,Oct-24,86544,48,1803,Good,0.055463117027176934
Baner,Environmental Protection Department,Nov-24,65646,42,1563,Good,0.06397952655150352
Baner,Environmental Protection Department,Dec-24,230373,99,2327,Bad,0.04297378599054577
Baner,Traffic and Transportation Department,Jan-24,139932,69,2028,Bad,0.04930966469428008
Baner,Traffic and Transportation Department,Feb-24,74448,94,792,Bad,0.12626262626262627
Baner,Traffic and Transportation Department,Mar-24,237780,90,2642,Bad,0.03785011355034065
Baner,Traffic and Transportation Department,Apr-24,163009,77,2117,Bad,0.04723665564478035
Baner,Traffic and Transportation Department,May-24,96669,69,1401,Bad,0.07137758743754462
Baner,Traffic and Transportation Department,Jun-24,148736,56,2656,Bad,0.03765060240963856
Baner,Traffic and Transportation Department,Jul-24,99891,99,1009,Bad,0.09910802775024777
Baner,Traffic and Transportation Department,Aug-24,151898,53,2866,Bad,0.034891835310537335
Baner,Traffic and Transportation Department,Sep-24,26940,30,898,Good,0.11135857461024498
Baner,Traffic and Transportation Department,Oct-24,71238,93,766,Bad,0.13054830287206268
Baner,Traffic and Transportation Department,Nov-24,15966,9,1774,Good,0.05636978579481398
Baner,Traffic and Transportation Department,Dec-24,176940,60,2949,Bad,0.0339097999321804
Baner,Environmental Protection Department,Jan-24,50622,39,1298,Good,0.07704160246533129
Baner,Environmental Protection Department,Feb-24,86016,56,1536,Bad,0.06510416666666666
Baner,Environmental Protection Department,Mar-24,116328,74,1572,Bad,0.06361323155216285
Baner,Environmental Protection Department,Apr-24,172280,73,2360,Bad,0.0423728813559322
Baner,Environmental Protection Department,May-24,17066,7,2438,Good,0.04101722723543889
Baner,Environmental Protection Department,Jun-24,199335,97,2055,Bad,0.04866180048661801
Baner,Environmental Protection Department,Jul-24,64989,29,2241,Good,0.04462293618920125
Baner,Environmental Protection Department,Aug-24,15708,6,2618,Good,0.03819709702062643
Baner,Environmental Protection Department,Sep-24,12888,24,537,Good,0.186219739292365
Baner,Environmental Protection Department,Oct-24,180318,82,2199,Bad,0.04547521600727603
Baner,Environmental Protection Department,Nov-24,74120,34,2180,Good,0.045871559633027525
Baner,Environmental Protection Department,Dec-24,54648,44,1242,Good,0.08051529790660225
Baner,Urban Forestry and Landscaping Department,Jan-24,86835,35,2481,Good,0.04030632809351068
Baner,Urban Forestry and Landscaping Department,Feb-24,123265,89,1385,Bad,0.07220216606498195
Baner,Urban Forestry and Landscaping Department,Mar-24,98580,53,1860,Bad,0.053763440860215055
Baner,Urban Forestry and Landscaping Department,Apr-24,25179,21,1199,Good,0.08340283569641367
Baner,Urban Forestry and Landscaping Department,May-24,32205,15,2147,Good,0.04657661853749418
